"WONUM","STATUS","STATUSDATE","ZZCREATEDATE","LOCATION","DESCRIPTION","FAILURECODE","PROBLEMCODE","JPNUM","ZZREQNUM","FIRSTAPPRSTATUS","ZZLEADPOSSIBLE","ZZLEAD","ZZSUBWORKTYPE","ZZWORKOWNER","PARENT","PARENTSTATUS","PARENTSTATUSDATE","PARENTCRAFT","PARENTFC","PARENTPC"
"93823380",WTSCH,2022-07-29 22:16:04.000,2022-07-29 22:16:04.000,"038.02.014.F02.02G",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87227691",CLOSE,2022-07-29 23:30:01.000,VENDOR,,
"93823388",WTSCH,2022-07-29 22:16:25.000,2022-07-29 22:16:25.000,"038.03.003.F12.12D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228071",APPR,2021-12-17 10:40:49.000,VENDOR,,
"65217839",PENDREVIEW,2022-08-01 19:06:57.000,2019-01-21 15:46:59.000,"038.10.010.F05.05C",schedule for 8-1-22,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61385771",CLOSE,2019-01-21 20:10:12.000,VENDOR,,
"87066320",PENDREVIEW,2022-08-01 19:08:44.000,2021-12-08 10:18:35.000,"038.10.010.F05.05C",Schedule for 8-1-22,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPASMAPT,DEV038,"83092930",CLOSE,2021-12-08 10:18:35.000,VENDOR,,
"94111393",WTSCH,2022-08-01 22:44:49.000,2022-08-01 22:44:49.000,"038.13.013.F11.11G",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87230364",CLOSE,2022-08-01 23:30:50.000,VENDOR,,
"94111394",WTSCH,2022-08-01 22:45:05.000,2022-08-01 22:45:05.000,"038.13.013.F09.09D",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87230319",CLOSE,2022-08-01 23:30:28.000,VENDOR,,
"94111395",WTSCH,2022-08-01 22:45:17.000,2022-08-01 22:45:17.000,"038.13.013.F08.08A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230301",CLOSE,2022-08-01 23:38:09.000,VENDOR,,
"94111397",WTSCH,2022-08-01 22:45:40.000,2022-08-01 22:45:40.000,"038.13.013.F06.06B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230266",CLOSE,2022-08-01 23:30:10.000,VENDOR,,
"94111400",WTSCH,2022-08-01 22:46:07.000,2022-08-01 22:46:07.000,"038.13.013.F03.03H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230230",CLOSE,2022-08-01 23:30:25.000,VENDOR,,
"94111404",WTSCH,2022-08-01 22:46:29.000,2022-08-01 22:46:29.000,"038.13.013.F02.02C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230202",CLOSE,2022-08-01 23:30:15.000,VENDOR,,
"94111408",WTSCH,2022-08-01 22:46:48.000,2022-08-01 22:46:48.000,"038.13.013.F02.02B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230201",CLOSE,2022-08-01 23:38:07.000,VENDOR,,
"94111412",WTSCH,2022-08-01 22:47:20.000,2022-08-01 22:47:20.000,"038.13.013.F01.01H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230196",CLOSE,2022-08-01 23:30:00.000,VENDOR,,
"94111416",WTSCH,2022-08-01 22:47:42.000,2022-08-01 22:47:42.000,"038.13.013.F01.01C",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87230193",CLOSE,2022-08-01 23:37:43.000,VENDOR,,
"94111417",WTSCH,2022-08-01 22:48:00.000,2022-08-01 22:48:00.000,"038.12.012.F14.14F",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87230184",CLOSE,2022-08-01 23:37:41.000,VENDOR,,
"94111422",WTSCH,2022-08-01 22:48:35.000,2022-08-01 22:48:35.000,"038.10.010.F09.09G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229648",CLOSE,2022-08-01 23:37:58.000,VENDOR,,
"94111426",WTSCH,2022-08-01 22:49:05.000,2022-08-01 22:49:05.000,"038.07.007.F11.11B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228995",APPR,2021-12-17 10:42:30.000,VENDOR,,
"94111428",WTSCH,2022-08-01 22:49:33.000,2022-08-01 22:49:33.000,"038.07.007.F05.05D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228899",APPR,2021-12-17 10:42:17.000,VENDOR,,
"94111429",WTSCH,2022-08-01 22:49:47.000,2022-08-01 22:49:47.000,"038.06.006.F06.06D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228678",CLOSE,2022-08-01 23:38:12.000,VENDOR,,
"94111434",WTSCH,2022-08-01 22:50:12.000,2022-08-01 22:50:12.000,"038.06.006.F04.04H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228646",APPR,2021-12-17 10:41:50.000,VENDOR,,
"94111443",WTSCH,2022-08-01 22:50:37.000,2022-08-01 22:50:37.000,"038.05.005.F09.09F",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87228495",APPR,2021-12-17 10:41:34.000,VENDOR,,
"94111446",WTSCH,2022-08-01 22:51:10.000,2022-08-01 22:51:10.000,"038.03.003.F14.14D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228106",CLOSE,2022-08-01 23:30:08.000,VENDOR,,
"94111450",WTSCH,2022-08-01 22:51:29.000,2022-08-01 22:51:29.000,"038.03.003.F13.13A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228083",CLOSE,2022-08-01 23:30:32.000,VENDOR,,
"94111456",WTSCH,2022-08-01 22:51:44.000,2022-08-01 22:51:44.000,"038.03.003.F05.05G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227961",CLOSE,2022-08-01 23:30:46.000,VENDOR,,
"94111458",WTSCH,2022-08-01 22:52:02.000,2022-08-01 22:52:02.000,"038.03.003.F04.04C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227937",CLOSE,2022-08-01 23:37:56.000,VENDOR,,
"94111463",WTSCH,2022-08-01 22:52:28.000,2022-08-01 22:52:28.000,"038.02.002.F13.13D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227639",CLOSE,2022-08-01 23:30:20.000,VENDOR,,
"94111466",WTSCH,2022-08-01 22:53:02.000,2022-08-01 22:53:02.000,"038.02.002.F07.07E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227545",CLOSE,2022-08-01 23:37:53.000,VENDOR,,
"94111467",WTSCH,2022-08-01 22:53:18.000,2022-08-01 22:53:18.000,"038.02.002.F04.04C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227493",CLOSE,2022-08-01 23:31:00.000,VENDOR,,
"94111468",WTSCH,2022-08-01 22:53:55.000,2022-08-01 22:53:55.000,"038.01.001.F14.14H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227444",CLOSE,2022-08-01 23:30:52.000,VENDOR,,
"94120032",WTSCH,2022-08-02 09:34:09.000,2022-08-02 09:34:08.000,"038.06.006.F04.04F",need floor tiles,FLOOR,FLOORTILESDML,V10001,,,W,1,,DEV038,"94057890",CLOSE,2022-08-02 09:34:13.000,MAINT,FLOOR,FLOORTILESDML
"94120958",WTSCH,2022-08-02 10:07:47.000,2022-08-02 10:07:47.000,"038.01.B01.BLR01",Boiler Tubes other tubes have to be replaced in order to get to leaking tube. # of Tubes to be,BLRHYDROTSTLEAKS,TUBESLEAKING,V10001,,,C,1,HEAT DEF,DEV038,"94054209",CLOSE,2022-08-02 10:07:44.000,HEATSUPV,,
"94120972",WTSCH,2022-08-02 10:08:00.000,2022-08-02 10:08:00.000,"038.01.B01.BLR01",Certificate of Approval (DOB),BLRCERTAPPROVALDOB,CERTIFICATIONEXPIRED,V10001,,,C,1,HEAT DEF,DEV038,"94054209",CLOSE,2022-08-02 10:07:44.000,HEATSUPV,,
"94123002",WTSCH,2022-08-02 11:17:44.000,2022-08-02 11:17:44.000,"038.01.B01.BLR01",Access Door Gasket,BLRACCESSDRGASKET,ACCESSDRGASKETDML,V10001,,,C,1,HEAT DEF,DEV038,"92394580",CLOSE,2022-08-02 11:17:40.000,HEATSUPV,,
"94123003",APPR,2022-08-02 11:18:24.000,2022-08-02 11:17:46.000,"038.01.B01.BLR01",Boiler Jacket,BLRINSULATION,INSULATELOOSEFRONT,V10001,,APPR,C,1,HEAT DEF,DEV038,"92394580",CLOSE,2022-08-02 11:17:40.000,HEATSUPV,,
"94135790",WTSCH,2022-08-02 22:01:48.000,2022-08-02 22:01:48.000,"038.05.005.F01.01H",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87228362",APPR,2021-12-17 10:41:20.000,VENDOR,,
"94136103",WTSCH,2022-08-02 22:12:21.000,2022-08-02 22:12:21.000,"038.11.011.F11.11D",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87229908",CLOSE,2022-08-02 23:36:01.000,VENDOR,,
"94136216",WTSCH,2022-08-02 22:17:20.000,2022-08-02 22:17:20.000,"038.11.011.F02.02A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229745",CLOSE,2022-08-02 23:30:00.000,VENDOR,,
"94136304",WTSCH,2022-08-02 22:23:16.000,2022-08-02 22:23:16.000,"038.11.011.F10.10E",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87229891",CLOSE,2022-08-02 23:35:56.000,VENDOR,,
"94136365",WTSCH,2022-08-02 22:27:02.000,2022-08-02 22:27:02.000,"038.02.014.F06.06G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227758",CLOSE,2022-08-02 23:36:08.000,VENDOR,,
"94136435",WTSCH,2022-08-02 22:28:38.000,2022-08-02 22:28:38.000,"038.06.006.F12.12A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228783",APPR,2021-12-17 10:42:04.000,VENDOR,,
"94136436",WTSCH,2022-08-02 22:28:39.000,2022-08-02 22:28:39.000,"038.06.006.F12.12A",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87228783",APPR,2021-12-17 10:42:04.000,VENDOR,,
"94136634",WTSCH,2022-08-02 22:41:16.000,2022-08-02 22:41:16.000,"038.12.012.F09.09E",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87230100",CLOSE,2022-08-02 23:30:03.000,VENDOR,,
"94136735",WTSCH,2022-08-02 22:49:16.000,2022-08-02 22:49:16.000,"038.02.014.F13.13F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87227871",CLOSE,2022-08-02 23:35:59.000,VENDOR,,
"92032444",APPR,2022-08-03 13:03:49.000,2022-05-23 22:33:52.000,"038.02.002.F07.07G",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPXRF05,DEV038,"87227550",CLOSE,2022-06-28 23:31:01.000,VENDOR,,
"92032467",APPR,2022-08-03 13:06:54.000,2022-05-23 22:38:18.000,"038.02.014.F08.08E",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPXRF05,DEV038,"87227786",CLOSE,2022-07-06 23:33:02.000,VENDOR,,
"92876378",APPR,2022-08-03 13:24:38.000,2022-06-29 22:12:30.000,"038.11.011.F07.07A",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPXRF05,DEV038,"87229829",CLOSE,2022-06-29 23:36:35.000,VENDOR,,
"93331762",APPR,2022-08-03 13:27:02.000,2022-07-05 22:26:07.000,"038.12.012.F02.02B",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPXRF05,DEV038,"87229976",CLOSE,2022-07-05 23:34:28.000,VENDOR,,
"93721502",APPR,2022-08-03 14:14:37.000,2022-07-25 22:37:01.000,"038.10.010.F02.02E",Need  plaster,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPXRF05,DEV038,"87229526",CLOSE,2022-07-25 23:30:39.000,VENDOR,,
"94158035",WTSCH,2022-08-03 22:18:35.000,2022-08-03 22:18:35.000,"038.13.013.F10.10A",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87230334",APPR,2021-12-17 10:44:49.000,VENDOR,,
"94158036",WTSCH,2022-08-03 22:18:57.000,2022-08-03 22:18:57.000,"038.13.013.F07.07A",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87230284",CLOSE,2022-08-03 23:43:52.000,VENDOR,,
"94158042",WTSCH,2022-08-03 22:19:40.000,2022-08-03 22:19:40.000,"038.13.013.F01.01A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230192",APPR,2021-12-17 10:44:35.000,VENDOR,,
"94158043",WTSCH,2022-08-03 22:19:42.000,2022-08-03 22:19:42.000,"038.13.013.F01.01A",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87230192",APPR,2021-12-17 10:44:35.000,VENDOR,,
"94158045",WTSCH,2022-08-03 22:19:58.000,2022-08-03 22:19:58.000,"038.12.012.F14.14H",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87230188",CLOSE,2022-08-03 23:30:41.000,VENDOR,,
"94158047",WTSCH,2022-08-03 22:20:12.000,2022-08-03 22:20:12.000,"038.12.012.F14.14E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230181",CLOSE,2022-08-03 23:31:02.000,VENDOR,,
"94158055",WTSCH,2022-08-03 22:20:31.000,2022-08-03 22:20:31.000,"038.12.012.F13.13F",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230168",CLOSE,2022-08-03 23:44:52.000,VENDOR,,
"94158068",WTSCH,2022-08-03 22:20:53.000,2022-08-03 22:20:53.000,"038.12.012.F11.11A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230123",APPR,2021-12-17 10:44:28.000,VENDOR,,
"94158069",WTSCH,2022-08-03 22:20:54.000,2022-08-03 22:20:54.000,"038.12.012.F11.11A",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87230123",APPR,2021-12-17 10:44:28.000,VENDOR,,
"94158077",WTSCH,2022-08-03 22:21:26.000,2022-08-03 22:21:26.000,"038.12.012.F07.07A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230058",CLOSE,2022-08-03 23:31:26.000,VENDOR,,
"94158081",WTSCH,2022-08-03 22:21:48.000,2022-08-03 22:21:48.000,"038.12.012.F06.06G",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87230054",CLOSE,2022-08-03 23:44:27.000,VENDOR,,
"94158082",WTSCH,2022-08-03 22:22:04.000,2022-08-03 22:22:04.000,"038.12.012.F05.05F",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87230038",CLOSE,2022-08-03 23:44:16.000,VENDOR,,
"94158084",WTSCH,2022-08-03 22:22:18.000,2022-08-03 22:22:18.000,"038.12.012.F05.05E",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87230033",CLOSE,2022-08-03 23:44:04.000,VENDOR,,
"94158085",WTSCH,2022-08-03 22:22:37.000,2022-08-03 22:22:37.000,"038.12.012.F05.05A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230026",CLOSE,2022-08-03 23:30:27.000,VENDOR,,
"94158087",WTSCH,2022-08-03 22:22:57.000,2022-08-03 22:22:57.000,"038.12.012.F04.04F",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87230019",CLOSE,2022-08-03 23:43:46.000,VENDOR,,
"94158088",WTSCH,2022-08-03 22:23:09.000,2022-08-03 22:23:09.000,"038.12.012.F04.04D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230015",CLOSE,2022-08-03 23:44:10.000,VENDOR,,
"94158091",WTSCH,2022-08-03 22:23:30.000,2022-08-03 22:23:30.000,"038.12.012.F04.04B",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87230011",APPR,2021-12-17 10:44:15.000,VENDOR,,
"94158096",WTSCH,2022-08-03 22:23:51.000,2022-08-03 22:23:51.000,"038.12.012.F02.02A",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,XW,1,LBPXRF05,DEV038,"87229972",CLOSE,2022-08-03 23:30:55.000,VENDOR,,
"94158099",WTSCH,2022-08-03 22:24:26.000,2022-08-03 22:24:26.000,"038.11.011.F12.12G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229932",CLOSE,2022-08-03 23:44:46.000,VENDOR,,
"94158101",WTSCH,2022-08-03 22:24:54.000,2022-08-03 22:24:54.000,"038.11.011.F12.12C",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229920",APPR,2021-12-17 10:44:06.000,VENDOR,,
"94158102",WTSCH,2022-08-03 22:24:56.000,2022-08-03 22:24:56.000,"038.11.011.F12.12C",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87229920",APPR,2021-12-17 10:44:06.000,VENDOR,,
"94158105",WTSCH,2022-08-03 22:25:35.000,2022-08-03 22:25:35.000,"038.10.010.F14.14H",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,,1,LBPXRF05,DEV038,"87229737",CLOSE,2022-08-03 23:30:01.000,VENDOR,,
"94158106",WTSCH,2022-08-03 22:25:46.000,2022-08-03 22:25:46.000,"038.10.010.F10.10A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229655",CLOSE,2022-08-03 23:30:07.000,VENDOR,,
"94158108",WTSCH,2022-08-03 22:26:21.000,2022-08-03 22:26:21.000,"038.10.010.F06.06A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229582",CLOSE,2022-08-03 23:30:21.000,VENDOR,,
"94158109",WTSCH,2022-08-03 22:26:36.000,2022-08-03 22:26:36.000,"038.10.010.F02.02A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229518",APPR,2021-12-17 10:43:26.000,VENDOR,,
"94158110",WTSCH,2022-08-03 22:26:38.000,2022-08-03 22:26:38.000,"038.10.010.F02.02A",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87229518",APPR,2021-12-17 10:43:26.000,VENDOR,,
"94158111",WTSCH,2022-08-03 22:26:59.000,2022-08-03 22:26:59.000,"038.08.008.F05.05H",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229130",CLOSE,2022-08-03 23:30:48.000,VENDOR,,
"94158113",WTSCH,2022-08-03 22:27:13.000,2022-08-03 22:27:13.000,"038.07.007.F13.13G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229036",APPR,2021-12-17 10:42:34.000,VENDOR,,
"94158114",WTSCH,2022-08-03 22:27:26.000,2022-08-03 22:27:26.000,"038.06.006.F06.06E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228682",CLOSE,2022-08-03 23:44:40.000,VENDOR,,
"94158117",WTSCH,2022-08-03 22:27:51.000,2022-08-03 22:27:51.000,"038.05.005.F08.08D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228472",APPR,2021-12-17 10:41:31.000,VENDOR,,
"94158119",WTSCH,2022-08-03 22:27:54.000,2022-08-03 22:27:54.000,"038.05.005.F08.08D",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87228472",APPR,2021-12-17 10:41:31.000,VENDOR,,
"94158121",WTSCH,2022-08-03 22:28:16.000,2022-08-03 22:28:16.000,"038.05.005.F06.06D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228443",CLOSE,2022-08-03 23:44:33.000,VENDOR,,
"94161803",WTSCH,2022-08-04 08:42:17.000,2022-08-04 08:42:17.000,"038.03.003.F12.12E",paint entire apt.,PAINT,NEEDSPAINTING,V10001,,,A,1,,DEV038,"93405325",CLOSE,2022-08-04 08:42:32.000,PAINTSPV,PAINT,NEEDSPAINTING
"67985567",WTSCH,2022-08-04 08:52:17.000,2019-07-30 22:01:39.000,"038.11.011.F10.10D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,CAN,W,1,LBPXRF,DEV038,"66764695",CLOSE,2019-11-20 23:30:43.000,VENDOR,,
"67191646",SCHED,2022-08-04 09:06:19.000,2019-06-13 08:01:18.000,"038.12.012.F10.10E.BD01",Schedule for 8-4-22,PAINT,PEELING,V10001,,APPR,A,1,,DEV038,"66915459",CLOSE,2019-06-13 08:02:33.000,PAINTSPV,PAINT,NEEDSPAINTING
"94165073",WTSCH,2022-08-04 10:37:53.000,2022-08-04 10:37:52.000,"038.11.011.F06.06A",paint entire apartment.,PAINT,NEEDSPAINTING,V10001,,,A,1,,DEV038,"92995149",CLOSE,2022-08-04 10:38:05.000,PAINTSPV,PAINT,NEEDSPAINTING
"92078627",APPR,2022-08-04 11:05:21.000,2022-05-26 10:33:45.000,"038.07.007.F04.04C.LIV01",Floor,FLOOR,FLOORTILESDML,V10001,,APPR,,1,ASSESSMENT,DEV038,"86768638",CLOSE,2022-05-26 20:54:45.000,MAINT,,
"62860624",PENDREVIEW,2022-08-04 17:13:42.000,2018-11-14 10:17:41.000,"038.04.004.F01.01A",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61377825",CLOSE,2018-11-14 20:46:23.000,VENDOR,,
"65214119",PENDREVIEW,2022-08-04 17:22:19.000,2019-01-21 12:24:01.000,"038.04.004.F11.11E",Bedroom Condition of Paint paint chipping on wall# 3 Amount of Unsatisfactory Paint in Square Feet,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPDEFNOCU6,DEV038,"61378345",CLOSE,2019-01-21 20:10:08.000,VENDOR,,
"94178413",WTSCH,2022-08-04 22:11:44.000,2022-08-04 22:11:44.000,"038.10.010.F13.13G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229717",CLOSE,2022-08-04 23:30:08.000,VENDOR,,
"94178418",WTSCH,2022-08-04 22:11:53.000,2022-08-04 22:11:53.000,"038.10.010.F05.05B",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87229569",APPR,2021-12-17 10:43:32.000,VENDOR,,
"94178421",WTSCH,2022-08-04 22:12:04.000,2022-08-04 22:12:04.000,"038.10.010.F01.01E",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229514",APPR,2021-12-17 10:43:26.000,VENDOR,,
"94178428",WTSCH,2022-08-04 22:12:15.000,2022-08-04 22:12:15.000,"038.09.009.F13.13B",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87229477",CLOSE,2022-08-04 23:30:16.000,VENDOR,,
"94178447",WTSCH,2022-08-04 22:12:45.000,2022-08-04 22:12:45.000,"038.08.008.F13.13D",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229253",CLOSE,2022-08-04 23:30:06.000,VENDOR,,
"94178466",WTSCH,2022-08-04 22:13:28.000,2022-08-04 22:13:28.000,"038.08.008.F08.08E",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,,W,1,LBPXRF05,DEV038,"87229176",CLOSE,2022-08-04 23:33:42.000,VENDOR,,
"94178470",WTSCH,2022-08-04 22:13:40.000,2022-08-04 22:13:40.000,"038.08.008.F07.07G",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229164",APPR,2021-12-17 10:42:48.000,VENDOR,,
"94178471",WTSCH,2022-08-04 22:13:41.000,2022-08-04 22:13:41.000,"038.08.008.F07.07G",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87229164",APPR,2021-12-17 10:42:48.000,VENDOR,,
"94178476",WTSCH,2022-08-04 22:13:57.000,2022-08-04 22:13:57.000,"038.08.008.F02.02A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87229064",APPR,2021-12-17 10:42:38.000,VENDOR,,
"94178478",WTSCH,2022-08-04 22:14:13.000,2022-08-04 22:14:13.000,"038.07.007.F06.06A",Abatement Vendor,LEAD,NEEDSABATEMENT,LEADABATE,,,W,1,LBPXRF05,DEV038,"87228911",APPR,2021-12-17 10:42:20.000,VENDOR,,
"94178480",WTSCH,2022-08-04 22:14:16.000,2022-08-04 22:14:16.000,"038.07.007.F06.06A",Paint Vendor,PAINT,NEEDSPAINTING,V10001,,,A,1,LBPXRF05,DEV038,"87228911",APPR,2021-12-17 10:42:20.000,VENDOR,,
